angle
-0.742998209164812
-0.7428490977308831
-0.7429897323481001
-0.7429700206127301
-0.742884970715158
-0.7428819596393295
-0.7428890352650885
-0.7429148936265435
-0.7430020966313584
-0.74287808455588
-0.7430317059588873
-0.7429249129589769
-0.742883661267902
-0.7429577141803972
-0.7429476219172861
-0.7428893930519349
-0.7429377351336762
-0.7428472434875344
-0.742975519551508
-0.7429986330816417
-0.7429289058035088
-0.7430211015287711
-0.742961030570724
-0.7428697395483151
-0.7429995921085035
-0.7428861983545941
-0.7430018082940394
-0.7429208887811128
-0.7430409865150016
-0.7430409865150016
-0.7429117506803574
-0.7464573204832847
-0.7429614697299584
-0.7429784351293659
-0.7429438343696327
-0.7429438343696327
-0.7428934494414975
-0.742875579864293
-0.7428963138142841
-0.7428629350743785
-0.7429797469688202
-0.7428789312548608
-0.742868224026607
-0.7429290404767571
-0.7429485615650733
-0.7429193248167331
-0.7428821896810917
-0.7429445771720418
-0.7429139022191018
-0.7429398500787746
-0.7428996008506693
-0.7429717415732701
-0.7428902555004561
-0.7429513908406247
-0.742879521628331
-0.7428931726780568
-0.7428970383945649
-0.7429056111922591
-0.7429331586164463
-0.7429040996463376
-0.7429436007222638
-0.742941842927382
-0.7428949054109047
-0.7428955357752908
-0.7428099179935598
-0.7429292417669165
-0.7428899060091939
-0.7428200688037997
-0.7428488089654846
-0.7429506612205098
-0.7429229300152957
-0.7428542237559062
-0.7428926530437955
-0.742866311059837
-0.7429097109497463
-0.7429164156114121
-0.7428356050951637
-0.7428408371588835
-0.7429153370971042
-0.7429288137620063
-0.7427937779161413
-0.7429861747069924
-0.7429569745957868
-0.7428652287701906
-0.742966683991613
-0.7428342829315141
-0.7429144652140119
-0.7429881274808362
-0.7429994001166055
-0.7428954423483112
-0.7428724751908566
-0.7429220880062705
-0.7428538055990406
-0.7463814666645271
-0.7428565149930052
-0.7429296688210489
-0.7429676453091446
-0.7429467833443927
-0.742861441313846
-0.742850851846094
-0.7429005008962185
-0.742984060707338
-0.742984060707338
-0.7428968753338762
-0.7429531782864247
-0.7427881535589946
-0.7429879151660804
-0.7429418587068196
-0.7429418587068196
-0.7428504399948039
-0.7429066771826697
-0.7429199936139304
-0.7428803659642816
-0.7428253763999537
-0.7429249881495312
-0.742972856882158
-0.7428682105945552
-0.7429595076762722
-0.7429595076762722
-0.7429236340621215
-0.7428984496970632
-0.7429060869828901
-0.7429116698192824
-0.7428912234644669
-0.7428428553143472
-0.7427730453476835
-0.7429577440207491
-0.7427967133179819
-0.7428434107478346
-0.7428636270112529
-0.7427977555806126
-0.7429369833946128
-0.742834809400299
-0.7429016129002444
-0.7430053381037378
-0.7429162432180696
-0.7429603481461712
-0.7429603481461712
-0.7429431718797906
-0.7429027535470907
-0.7429480988688804
-0.7429968480330889
-0.742801454223597
-0.7428154014063446
-0.7428815620202694
-0.743008283783217
-0.7428730071253596
-0.7428588835370159
-0.7428359228925457
-0.7428486379977889
-0.7428192030843105
-0.7428978190766187
-0.742841529825992
-0.7428465237453512
-0.7429023451516994
-0.7429362268698547
-0.7429056565226426
-0.7428739148895693
-0.742976628246454
-0.7428170274113173
-0.7429069875882496
-0.74285231782061
-0.7429008236290151
-0.7428274076992364
-0.7429008443151557
-0.7429353719206633
-0.7428707485777676
-0.7427863701753529
-0.7428754180974044
-0.7428477725131925
-0.7428477725131925
-0.7429137532449603
-0.7429408736657955
-0.742934392464036
-0.7428699101724481
-0.742928233832692
-0.7428814521151889
-0.7428177957985814
-0.7428782276042997
-0.7429488285820556
-0.7429063765777815
-0.7428773058664925
-0.7429939415266288
-0.7428971923791476
-0.7429317495311853
-0.7428994347789591
-0.7429029324327779
-0.7428660485081654
-0.7429422737663527
-0.7429691951491043
-0.742962935739748
-0.7429099902222764
-0.7429390115695719
-0.7428375480977361
-0.7428593582787854
-0.7430084682808834
-0.7429036452384798
-0.742897350736111
-0.7429275246850654
-0.7429332562696904
-0.7429580617643435
-0.7429079086520874
-0.7429388459246942
-0.7429487023123142
-0.7429179297421585
-0.7429759618966191
-0.7428908547043744
-0.7428648001157155
-0.7429805214558834
-0.7429805214558834
-0.7428210616685801
-0.74290385469331
-0.7428984706372362
-0.7429007828259799
-0.742858725154581
-0.742821889426657
-0.7428982954773814
-0.7429629711660934
-0.7429629711660934
-0.7429002287237189
-0.7428915890850432
-0.7429280262497799
-0.74284686855253
-0.7428670775871083
-0.7429210030314484
-0.7428894975781867
-0.7429145879528408
-0.7429011793476435
-0.7428820753012452
-0.7428426038172862
-0.7429744251269796
-0.7429672581529236
-0.742900204716784
-0.7428614227428803
-0.7429049067868138
-0.7428005956299574
-0.7430118905080867
-0.7429467360806113
-0.7429003096853432
-0.7428585606374422
-0.7428757113478527
-0.7429540742426457
-0.742870316748251
-0.7428681607454504
-0.742903340377308
-0.7427935668920858
-0.7429037907485587
-0.7428584474325411
-0.7430135484584668
-0.7429020622512245
-0.7429107618543161
-0.7428675781876644
-0.742899310220218
-0.7429011911556359
-0.7429839323970141
-0.7428796219256765
-0.7428239182854625
-0.7428870385434001
-0.7429427956476943
-0.7428999106151496
-0.7428194450270129
-0.7428145526242917
-0.7428451006093533
-0.7429335087458634
-0.7427968393969754
-0.7429581298981818
-0.7428563374261017
-0.7428403816819098
-0.7428960075632226
-0.7428960075632226
-0.7428839731918916
-0.7428841620086559
-0.742740338293451
-0.7428989705630922
-0.7428932141463981
-0.7429273960790811
-0.7428647060436381
-0.7428747529029
-0.7429589688012089
-0.7428824491015477
-0.7463692987959466
-0.7429384011477661
-0.7428581582763957
-0.7428537510531359
-0.7428883156602757
-0.7430053492800566
-0.7429269095350026
-0.7429284981141124
-0.7428869391756661
-0.7428927839790664
-0.7429150668325443
-0.7428912164318544
-0.7428433410951437
-0.7428674857745996
-0.7428762956763054
-0.7429264261791834
-0.742927467748818
-0.7430255600387314
-0.7429086900619736
-0.7428728807276492
-0.7428498253702274
-0.7428650909279115
-0.7428199554073122
-0.7428784058913466
-0.7428297886717825
-0.7429094859395807
-0.7428590716698227
-0.7429115402291451
-0.7428515813075807
-0.7430231881610184
-0.7429329947658806
-0.7429464497515065
-0.7428431287121604
-0.7429617836433912
-0.7429617836433912
-0.7429078037456486
-0.7428970810017635
-0.742938320211739
-0.7428743227179231
-0.7429153636465803
-0.7429985673227555
-0.7428342560414843
-0.7428749428719106
-0.7430222860847392
-0.7429381845218866
-0.7428987213649808
-0.7429166956721764
-0.7429213779001126
-0.7428080216163745
-0.7429550920700592
-0.7429774671221584
-0.7428479491730189
-0.7428479491730189
-0.7428310464686226
-0.7428122941794416
-0.7429808861256277
-0.7429267400826502
-0.7429275259872572
-0.7428575408109477
-0.7428535066742389
-0.7427925676485047
-0.7428905875570248
-0.742993075847346
-0.7428685425991649
-0.7428553176435596
-0.7428084035707593
-0.7428656621401519
-0.743011983783659
-0.7429358181743473
-0.7429521858589538
-0.7429333120807516
-0.7428812116275196
-0.7429057235096616
-0.7429299647065435
-0.7428228124224618
-0.7428783751028302
-0.742919808086534
-0.7428788555319563
-0.742958180781221
-0.7429328197892473
-0.7429491593165483
-0.7429491593165483
-0.7428888824147353
-0.7429916541517078
-0.7429750804408836
-0.7428490719689759
-0.7428981009016833
-0.7429548515760579
-0.7428892685149685
-0.742935213081984
-0.7428972884741801
-0.742883753869458
-0.742995812478323
-0.7429750491667568
-0.7429312607851617
-0.7428522239849621
-0.7429920448744088
-0.7429282542419159
-0.7429282542419159
-0.7429222378925864
-0.7429547998167635
-0.7428580699803413
-0.7428798283851505
-0.7429639880960974
-0.742880648596481
-0.7428550643629902
-0.7430146003483478
-0.7428677709713706
-0.7428972446732813
-0.7428918345860351
-0.7428942081181867
-0.7429001774871162
-0.7428766849672797
-0.7428779235799159
-0.7428779235799159
-0.7428083317824579
-0.7429278194117599
-0.7428822746454108
-0.7428822746454108
-0.7428737748238273
-0.7429269334487563
-0.7428904069311841
-0.7428587137639979
-0.7464360584279147
-0.7429816580517185
-0.7428449635707448
-0.7429972642559318
-0.7429309341588604
-0.7428875307571772
-0.7430392395866542
-0.7428505935622366
-0.7428829454805748
-0.7429582507930176
-0.7429114429186194
-0.7429114429186194
-0.7429420382479828
-0.7429528649519902
-0.7428526321407064
-0.7428526321407064
-0.7428526321407064
-0.7428526321407064
-0.7429180406243886
-0.7429162936078622
-0.7429162936078622
-0.7428479563979455
-0.7429886374305401
-0.7429729230684476
-0.7429395185102966
-0.7429723162976892
-0.7429472330184105
-0.7429167922039948
-0.7428474344272064
-0.7428474344272064
-0.7428752668344096
-0.7428752668344096
-0.7428960009728658
-0.7428960009728658
-0.7428960009728658
-0.7428874764932731
-0.7428874764932731
-0.742806661261523
-0.742806661261523
-0.742806661261523
-0.742806661261523
-0.7428690446230506
-0.7429662130276349
-0.742821676426443
-0.7428724544580495
-0.7429052732546815
-0.7429003047230651
-0.7428381893004116
-0.7428527924893942
-0.7428809788574663
-0.7429129807189055
-0.7429213036321415
-0.7429327991749383
-0.742936153017295
-0.742936153017295
-0.742936153017295
-0.7428649358934883
-0.7428365674806019
-0.742987296835336
-0.7429565949860087
-0.7429267428126674
-0.7429038471549037
-0.7428085324235638
-0.7429600024065963
-0.7429251613007924
-0.7429997014294706
-0.7429997014294706
-0.7429997014294706
-0.7429997014294706
-0.7429822857830283
-0.7429641269707133
-0.7429304165394388
-0.7430295580775258
-0.7429537102331254
-0.7430123302599171
-0.7429104702120961
-0.7429104702120961
-0.7429095097860716
-0.7429084257002082
-0.7428315205847723
-0.7428855029978688
-0.7428855029978688
-0.7429239076223036
-0.7429144112133039
-0.7429413289180368
-0.7428564879518745
-0.742903047375035
-0.7428831441471256
-0.746407448659702
-0.7428921420510507
-0.7429017797075573
-0.7429473921973835
-0.7427887354423902
-0.7428732985144157
-0.7427345101229845
-0.7428420215552441
-0.7429088689560011
-0.7429690954860205
-0.7429301868347422
-0.7429239978715207
-0.7429703353882902
-0.743000165591535
-0.7429048916291953
-0.7428180224156643
-0.7429269828587239
-0.7428923092752376
-0.743053195738178
-0.7428358009948237
-0.7428905939164174
-0.7428905939164174
-0.7428905939164174
